frame,idx,hdim_1,hdim_2,num,threshold_value,feature,time,timestr,y,x,reflectivity
17,19,18.878278545087767,87.45162225455616,80,11.383391380310059,308,2026-02-20 12:45:27+00:00,2026-02-20 12:45:27,10112.209090761196,55156.431057108006,12.326563835144043
17,22,40.439195337306685,26.52893250168863,4,11.383391380310059,310,2026-02-20 12:45:27+00:00,2026-02-20 12:45:27,18806.12715213979,30664.897488116032,19.071338653564453
17,23,56.86437374273241,90.101568841055,9,11.383391380310059,311,2026-02-20 12:45:27+00:00,2026-02-20 12:45:27,25429.1829607792,56221.73621750955,17.31279945373535
17,25,13.1817427760777,163.43424088139008,63,16.38339138031006,312,2026-02-20 12:45:27+00:00,2026-02-20 12:45:27,7815.218861321653,85702.20738950356,19.199901580810547
17,26,12.652818507604232,177.44139441869572,22,16.38339138031006,313,2026-02-20 12:45:27+00:00,2026-02-20 12:45:27,7601.94294661461,91333.22388691286,18.555042266845703
17,27,18.653644859955655,111.31886625650245,64,16.38339138031006,314,2026-02-20 12:45:27+00:00,2026-02-20 12:45:27,10021.630991917604,64751.303017689424,23.94438362121582
18,1,0.0,59.0,1,6.383391380310059,315,2026-02-20 12:49:40+00:00,2026-02-20 12:49:40,2500.0,43718.59296482412,15.881437301635742
18,7,31.936979352429844,75.18101092350608,15,6.383391380310059,318,2026-02-20 12:49:40+00:00,2026-02-20 12:49:40,15377.814255012036,50223.52197929893,11.551385879516602
18,8,32.418684797915255,187.17163398633554,9,6.383391380310059,319,2026-02-20 12:49:40+00:00,2026-02-20 12:49:40,15572.050321740024,95244.8779844565,9.592599868774414
18,9,34.35329116755639,49.882994575513855,16,6.383391380310059,320,2026-02-20 12:49:40+00:00,2026-02-20 12:49:40,16352.133535304998,40053.46515598547,9.49626636505127
18,10,35.0,122.0,1,6.383391380310059,321,2026-02-20 12:49:40+00:00,2026-02-20 12:49:40,16612.903225806454,69045.22613065326,6.875331401824951
18,11,37.0,63.0,1,6.383391380310059,322,2026-02-20 12:49:40+00:00,2026-02-20 12:49:40,17419.354838709678,45326.633165829146,8.27135181427002
18,13,43.74477798317599,23.811347754628386,24,6.383391380310059,324,2026-02-20 12:49:40+00:00,2026-02-20 12:49:40,20139.0233803129,29572.401107388294,11.726829528808594
18,14,43.62205855713521,103.38727695779133,24,6.383391380310059,325,2026-02-20 12:49:40+00:00,2026-02-20 12:49:40,20089.53974078033,61562.724405142246,7.331322193145752
