height,frame,idx,reflectivity,num,y,x,hdim_1,hdim_2,threshold_value,feature,time,timestr
1700.0,31,28,12.108060836791992,2,4377.518945780829,39549.688021682145,26.35888412824198,0.0,11.103884220123291,267,2026-02-20 08:44:16,2026-02-20 08:44:16
1700.0,31,29,12.038955688476562,1,4668.935251125386,50537.862976088894,27.0,24.0,11.103884220123291,268,2026-02-20 08:44:16,2026-02-20 08:44:16
1700.0,31,47,15.209159851074219,1,22396.207978398113,69309.32852320043,66.0,65.0,11.103884220123291,276,2026-02-20 08:44:16,2026-02-20 08:44:16
1700.0,31,49,20.504213333129883,1,5123.48070567084,63815.241045997056,28.0,53.0,16.10388422012329,277,2026-02-20 08:44:16,2026-02-20 08:44:16
1700.0,31,51,29.13455581665039,34,12635.558922403025,40118.69866457563,44.52657207681081,1.2428137962953567,16.10388422012329,279,2026-02-20 08:44:16,2026-02-20 08:44:16
1700.0,31,55,20.5,5,15073.722369342962,57630.488142000606,49.89053166007867,39.49147194035294,16.10388422012329,283,2026-02-20 08:44:16,2026-02-20 08:44:16
1700.0,31,58,20.292898178100586,5,17849.834157133217,39940.952383851276,55.997977593217236,0.8545863831821574,16.10388422012329,286,2026-02-20 08:44:16,2026-02-20 08:44:16
1700.0,31,62,23.416799545288086,5,21658.77841517853,39631.0007774087,64.37765496091691,0.17760057020702816,16.10388422012329,290,2026-02-20 08:44:16,2026-02-20 08:44:16
2000.0,0,1,6.455846309661865,2,-6889.708745918393,56031.95045329227,1.5709832065036893,36.0,6.028326749801636,1,2026-02-20 06:20:57,2026-02-20 06:20:57
2000.0,4,5,16.053117752075195,3,7849.987698005009,54862.04868459347,33.99831538313517,33.444740135165866,16.028326749801636,2,2026-02-20 06:38:28,2026-02-20 06:38:28
2000.0,5,5,17.12764549255371,3,6873.887373805325,55352.454199260836,31.85089466989587,34.515867269640225,16.028326749801636,3,2026-02-20 06:42:52,2026-02-20 06:42:52
2000.0,6,8,21.50288963317871,2,7068.5461130183385,59236.83481499425,32.2791438961645,43.0,16.028326749801636,5,2026-02-20 06:47:15,2026-02-20 06:47:15
2000.0,7,5,18.02016830444336,1,6032.571614761748,60152.51606119481,30.0,45.0,16.028326749801636,6,2026-02-20 06:51:37,2026-02-20 06:51:37
2000.0,8,5,20.502817153930664,2,6581.627541273866,64273.08166909734,31.20792303832666,54.0,16.028326749801636,7,2026-02-20 06:55:49,2026-02-20 06:55:49
2000.0,9,10,13.057799339294434,9,6453.630269569314,65503.68263782715,30.926329040576643,56.68783700405779,16.028326749801636,10,2026-02-20 07:00:12,2026-02-20 07:00:12
2000.0,9,11,19.251012802124023,2,7022.857084671073,59236.83481499425,32.178628033800514,43.0,16.028326749801636,11,2026-02-20 07:00:12,2026-02-20 07:00:12
2000.0,10,8,20.267505645751953,4,5654.593203639659,66475.68763892438,29.168447495531403,58.81085744404251,16.028326749801636,13,2026-02-20 07:04:34,2026-02-20 07:04:34
2000.0,10,10,18.513675689697266,1,6487.117069307204,60610.35668429508,31.0,46.0,16.028326749801636,15,2026-02-20 07:04:34,2026-02-20 07:04:34
2000.0,11,8,15.996996879577637,5,5381.051325872827,70142.79721838637,28.566655364444372,66.82043412736529,16.028326749801636,19,2026-02-20 07:08:56,2026-02-20 07:08:56
2000.0,12,18,16.72321319580078,1,5123.48070567084,71598.53163870184,28.0,70.0,16.028326749801636,27,2026-02-20 07:13:18,2026-02-20 07:13:18
2000.0,12,19,22.987133026123047,10,6611.043809484142,64747.47350783162,31.272638828389265,55.036150605251954,16.028326749801636,28,2026-02-20 07:13:18,2026-02-20 07:13:18
2000.0,13,7,13.677497863769531,4,4422.839232886041,76178.86305972813,26.458588759873443,80.00420493491914,11.028326749801636,32,2026-02-20 07:17:36,2026-02-20 07:17:36
2000.0,13,11,13.578052520751953,3,4125.679888709752,65302.344499257444,25.80483820268561,56.248081053163055,16.028326749801636,35,2026-02-20 07:17:36,2026-02-20 07:17:36
2000.0,13,12,18.55333709716797,3,5578.026160216294,66640.25062009264,29.0,59.17029034026286,16.028326749801636,36,2026-02-20 07:17:36,2026-02-20 07:17:36
2000.0,13,13,19.69817543029785,3,7204.812275968591,67533.62081932499,32.578929454655054,61.12155930626867,16.028326749801636,37,2026-02-20 07:17:36,2026-02-20 07:17:36
2000.0,14,12,16.378591537475586,1,3759.8443420344756,78466.14098520606,25.0,85.0,16.028326749801636,43,2026-02-20 07:21:41,2026-02-20 07:21:41
2000.0,14,13,19.202688217163086,11,6014.079444270514,69461.97792034084,29.959317224919285,65.33341164902917,16.028326749801636,44,2026-02-20 07:21:41,2026-02-20 07:21:41
2000.0,15,11,17.10658836364746,5,2950.6834388727193,80144.13126726366,23.219846013044137,88.6650096068257,16.028326749801636,49,2026-02-20 07:26:16,2026-02-20 07:26:16
2000.0,15,15,18.753602981567383,12,5777.35681463747,70993.82943799159,29.438527439726588,68.6792299105844,16.028326749801636,53,2026-02-20 07:26:16,2026-02-20 07:26:16
2000.0,16,7,14.571248054504395,41,3121.7884562242493,79945.80324026392,23.596277051217502,88.23182823978853,11.028326749801636,56,2026-02-20 07:31:04,2026-02-20 07:31:04
2000.0,16,11,11.924583435058594,1,5123.48070567084,84875.90970861,28.0,99.0,11.028326749801636,59,2026-02-20 07:31:04,2026-02-20 07:31:04
2000.0,16,14,17.97960662841797,3,5221.425883495716,72056.37226180211,28.21547939121473,71.0,16.028326749801636,61,2026-02-20 07:31:04,2026-02-20 07:31:04
2000.0,17,7,9.069107055664062,2,4825.915155645103,86249.43157791084,27.34535578994338,102.0,6.028326749801636,66,2026-02-20 07:35:28,2026-02-20 07:35:28
2000.0,17,11,15.145365715026855,12,4947.782048475792,73847.8271505482,27.613462954170895,74.9128351621907,11.028326749801636,68,2026-02-20 07:35:28,2026-02-20 07:35:28
2000.0,17,16,17.338972091674805,1,3305.2988874890216,80297.50347760718,24.0,89.0,16.028326749801636,72,2026-02-20 07:35:28,2026-02-20 07:35:28
2000.0,18,1,9.014405250549316,8,-247.91210186006802,80810.28351668442,16.182935823432004,90.11999681374913,6.028326749801636,73,2026-02-20 07:40:06,2026-02-20 07:40:06
2000.0,18,10,6.405440330505371,1,16941.66252385266,66104.44416149845,54.0,58.0,6.028326749801636,80,2026-02-20 07:40:06,2026-02-20 07:40:06
2000.0,18,12,12.298867225646973,1,2850.7534329435657,84875.90970861,23.0,99.0,11.028326749801636,81,2026-02-20 07:40:06,2026-02-20 07:40:06
2000.0,18,15,16.474058151245117,2,4944.3352380726665,74345.57537730352,27.60587997128402,76.0,16.028326749801636,82,2026-02-20 07:40:06,2026-02-20 07:40:06
2000.0,19,5,14.880645751953125,28,4972.751008114196,76894.30396407304,27.668394665375384,81.56684675446824,11.028326749801636,85,2026-02-20 07:45:08,2026-02-20 07:45:08
2000.0,20,10,14.523990631103516,6,4997.339436564535,77410.68082668065,27.72248920796613,82.69469962849008,16.028326749801636,92,2026-02-20 07:49:39,2026-02-20 07:49:39
2000.0,21,11,17.357147216796875,3,4000.8243875056487,65352.721916604656,25.53015610003658,56.358113703839784,16.028326749801636,98,2026-02-20 07:54:32,2026-02-20 07:54:32
2000.0,21,14,14.824048042297363,3,4923.599601804628,79681.02993357694,27.560261571494333,87.65351934073526,16.028326749801636,101,2026-02-20 07:54:32,2026-02-20 07:54:32
2000.0,22,10,13.244194030761719,4,3541.996802890753,88287.25948162946,24.52073541388381,106.45095476657228,11.028326749801636,104,2026-02-20 07:59:24,2026-02-20 07:59:24
2000.0,22,16,17.963924407958984,1,2850.7534329435657,67935.80665389959,23.0,62.0,16.028326749801636,109,2026-02-20 07:59:24,2026-02-20 07:59:24
2000.0,22,17,17.36699676513672,7,4435.384879034237,81398.4975019224,26.486189181399475,91.40475390073472,16.028326749801636,110,2026-02-20 07:59:24,2026-02-20 07:59:24
