height,frame,idx,reflectivity,num,cell,y,x,timestr,hdim_1,hdim_2,threshold_value,feature,time,time_cell,ncells,median_background_noise,mean_background_noise,std_dev,iqr,percent_covered,sigma_threshold,segmentation_threshold
1100.0,40,72,21.143863677978516,7,-1,28316.539185360994,62278.25318843927,2026-02-20 14:25:24,64.07474214244299,49.53316132331684,17.65924644470215,1784,2026-02-20 14:25:24,,111.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,41,3,8.048487663269043,1,-1,2897.4274273103874,80387.83050642534,2026-02-20 14:29:47,9.0,89.0,7.659246444702148,1786,2026-02-20 14:29:47,,5.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,41,4,11.95486831665039,1,-1,3358.9658888488484,83140.96370764397,2026-02-20 14:29:47,10.0,95.0,7.659246444702148,1787,2026-02-20 14:29:47,,4.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,41,7,7.973923206329346,1,-1,7974.350504233464,43679.38782351011,2026-02-20 14:29:47,20.0,9.0,7.659246444702148,1789,2026-02-20 14:29:47,,2.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,41,9,11.349733352661133,1,-1,9820.504350387311,45973.66549119231,2026-02-20 14:29:47,24.0,14.0,7.659246444702148,1790,2026-02-20 14:29:47,,2.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,41,45,11.89516830444336,3,-1,16140.841280124732,50444.43360442662,2026-02-20 14:29:47,37.69406334776441,23.743302164796173,12.659246444702148,1812,2026-02-20 14:29:47,,11.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,41,47,13.590887069702148,2,-1,19051.273581156544,66071.51376725663,2026-02-20 14:29:47,44.0,57.79994749364451,12.659246444702148,1814,2026-02-20 14:29:47,,25.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,41,59,12.079513549804688,4,-1,27778.10478617611,56471.88060890986,2026-02-20 14:29:47,62.9081342775424,36.87912937827483,12.659246444702148,1823,2026-02-20 14:29:47,,45.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,41,67,23.49627113342285,119,214,9428.71504734283,65551.53819925983,2026-02-20 14:29:47,23.15112317673696,56.66674645324447,17.65924644470215,1828,2026-02-20 14:29:47,0 days 00:30:40,266.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,41,68,16.453960418701172,5,-1,8158.20454249095,72572.16460256142,2026-02-20 14:29:47,20.398350416224552,71.96704445595789,17.65924644470215,1829,2026-02-20 14:29:47,,116.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,41,70,27.868492126464844,13,240,9781.064611683727,60503.90938879167,2026-02-20 14:29:47,23.9145472328089,45.66627148552285,17.65924644470215,1831,2026-02-20 14:29:47,0 days 00:13:08,37.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,41,72,25.985631942749023,18,-1,23360.91911715734,61506.85438226797,2026-02-20 14:29:47,53.33756532800174,47.85202477860514,17.65924644470215,1833,2026-02-20 14:29:47,,90.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,41,74,15.9659423828125,6,-1,24072.293284054867,70124.65621506383,2026-02-20 14:29:47,54.878876022946365,66.6331033598695,17.65924644470215,1835,2026-02-20 14:29:47,,78.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,41,75,19.021038055419922,6,-1,28475.847211017615,64325.007198608466,2026-02-20 14:29:47,64.41990953136566,53.99372431227044,17.65924644470215,1836,2026-02-20 14:29:47,,84.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,41,77,18.801454544067383,1,-1,28743.58127346423,73046.14196984228,2026-02-20 14:29:47,65.0,73.0,17.65924644470215,1838,2026-02-20 14:29:47,,22.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,42,3,9.92451286315918,5,-1,3184.8852382096434,83394.98908862956,2026-02-20 14:34:10,9.622825256948389,95.55360644564487,7.659246444702148,1839,2026-02-20 14:34:10,,5.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,42,6,8.173206329345703,1,268,7974.350504233464,53774.2095613118,2026-02-20 14:34:10,20.0,31.0,7.659246444702148,1841,2026-02-20 14:34:10,0 days 00:00:00,6.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,42,7,11.192608833312988,10,-1,8906.17975013422,86277.71047832305,2026-02-20 14:34:10,22.018963366118307,101.83602254178759,7.659246444702148,1842,2026-02-20 14:34:10,,16.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,42,28,7.860244274139404,7,-1,26829.03653415357,50300.943177934256,2026-02-20 14:34:10,60.85181973149356,23.430588432466383,7.659246444702148,1857,2026-02-20 14:34:10,,7.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,42,39,13.83806037902832,1,-1,12589.735119618079,72587.28643630585,2026-02-20 14:34:10,30.0,72.0,12.659246444702148,1864,2026-02-20 14:34:10,,14.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,42,44,14.344719886779785,1,-1,18128.19665807962,69375.29770155076,2026-02-20 14:34:10,42.0,65.0,12.659246444702148,1868,2026-02-20 14:34:10,,28.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,42,50,16.234556198120117,2,-1,23380.510380827272,71210.71983569654,2026-02-20 14:34:10,53.38001306595326,69.0,12.659246444702148,1873,2026-02-20 14:34:10,,55.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,42,59,14.4581937789917,8,-1,28245.447764080687,76172.8567143018,2026-02-20 14:34:10,63.92071072966899,79.8141593942687,12.659246444702148,1880,2026-02-20 14:34:10,,30.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,42,64,20.843387603759766,104,214,9117.299887904437,68483.24335971965,2026-02-20 14:34:10,22.47639033128711,63.055914603544224,17.65924644470215,1884,2026-02-20 14:34:10,0 days 00:35:03,283.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,42,65,21.19111442565918,21,240,9563.753259556877,63112.854483703864,2026-02-20 14:34:10,23.443705969867395,51.35203727504016,17.65924644470215,1885,2026-02-20 14:34:10,0 days 00:17:31,50.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,42,66,17.80552864074707,1,-1,18128.19665807962,54691.92062838467,2026-02-20 14:34:10,42.0,33.0,17.65924644470215,1886,2026-02-20 14:34:10,,14.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,42,67,23.959012985229492,32,-1,23639.038265514668,63397.95075418355,2026-02-20 14:34:10,53.94015681610928,51.973357602774726,17.65924644470215,1887,2026-02-20 14:34:10,,206.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,43,6,8.791199684143066,2,-1,4743.581273464233,39597.32144075295,2026-02-20 14:38:24,13.0,0.10380918522153201,7.659246444702148,1895,2026-02-20 14:38:24,,1.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,43,8,7.911305904388428,2,-1,5666.658196541156,40398.625799900256,2026-02-20 14:38:24,15.0,1.8501199531697328,7.659246444702148,1896,2026-02-20 14:38:24,,2.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,43,13,10.17241096496582,2,-1,9611.904271328984,88188.37457654483,2026-02-20 14:38:24,23.54803316204029,106.0,7.659246444702148,1899,2026-02-20 14:38:24,,6.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,43,44,10.41706657409668,4,-1,5922.169244939112,79459.46868639276,2026-02-20 14:38:24,15.553607271528904,86.9767884395387,12.659246444702148,1917,2026-02-20 14:38:24,,17.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,43,47,13.79743766784668,1,268,9358.965888848848,53774.2095613118,2026-02-20 14:38:24,23.0,31.0,12.659246444702148,1920,2026-02-20 14:38:24,0 days 00:04:14,9.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,43,66,17.254831314086914,10,-1,28412.332090058015,78864.18585393931,2026-02-20 14:38:24,64.28229343595319,85.6794676295104,12.659246444702148,1934,2026-02-20 14:38:24,,33.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,43,71,21.752275466918945,108,214,8887.111910499947,71107.51417709827,2026-02-20 14:38:24,21.977649713577378,68.77508027896528,17.65924644470215,1938,2026-02-20 14:38:24,0 days 00:39:17,305.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,43,72,19.35092544555664,8,240,9619.001237857246,65934.67649141181,2026-02-20 14:38:24,23.563409922851527,57.50173320648052,17.65924644470215,1939,2026-02-20 14:38:24,0 days 00:21:45,50.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,43,74,19.466552734375,1,-1,17205.119735002692,54233.065094848236,2026-02-20 14:38:24,40.0,32.0,17.65924644470215,1941,2026-02-20 14:38:24,,33.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,44,7,8.885692596435547,5,-1,6048.418708088697,40757.68933363181,2026-02-20 14:42:37,15.827147775019672,2.632639738785522,7.659246444702148,1948,2026-02-20 14:42:37,,7.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,44,11,8.510564804077148,1,-1,7974.350504233464,84058.67477471687,2026-02-20 14:42:37,20.0,97.0,7.659246444702148,1950,2026-02-20 14:42:37,,4.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,44,12,11.589859008789062,1,-1,8897.427427310387,83599.81924118042,2026-02-20 14:42:37,22.0,96.0,7.659246444702148,1951,2026-02-20 14:42:37,,7.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,44,30,7.911813259124756,1,-1,23666.658196541153,76258.13070459737,2026-02-20 14:42:37,54.0,80.0,7.659246444702148,1963,2026-02-20 14:42:37,,0.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,44,31,8.57819938659668,1,-1,24589.735119618083,75799.27517106093,2026-02-20 14:42:37,56.0,79.0,7.659246444702148,1964,2026-02-20 14:42:37,,1.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,44,36,7.74029541015625,1,-1,27358.96588884885,45055.95442411943,2026-02-20 14:42:37,62.0,12.0,7.659246444702148,1966,2026-02-20 14:42:37,,0.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,44,56,14.074853897094727,6,-1,20914.349294390366,53113.02173981839,2026-02-20 14:42:37,48.036664045339954,29.559050129792322,12.659246444702148,1979,2026-02-20 14:42:37,,28.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,44,70,13.252534866333008,1,-1,28743.58127346423,80846.68603996179,2026-02-20 14:42:37,65.0,90.0,12.659246444702148,1989,2026-02-20 14:42:37,,20.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,44,74,18.338359832763672,5,-1,6193.066262430776,78003.78470294263,2026-02-20 14:42:37,16.14055080942751,83.80436514493209,17.65924644470215,1992,2026-02-20 14:42:37,,77.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,44,75,20.92829132080078,76,214,8725.189710555498,72232.56688665443,2026-02-20 14:42:37,21.626818280364407,71.22694721164727,17.65924644470215,1993,2026-02-20 14:42:37,0 days 00:43:30,272.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,44,78,17.694175720214844,1,268,9358.965888848848,56068.487228993996,2026-02-20 14:42:37,23.0,36.0,17.65924644470215,1996,2026-02-20 14:42:37,0 days 00:08:27,35.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,44,80,17.859519958496094,1,-1,17205.119735002692,56527.34276253044,2026-02-20 14:42:37,40.0,37.0,17.65924644470215,1998,2026-02-20 14:42:37,,26.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,44,85,17.771772384643555,1,-1,25512.812042695004,56986.19829606688,2026-02-20 14:42:37,58.0,38.0,17.65924644470215,2003,2026-02-20 14:42:37,,64.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,44,86,19.20547866821289,10,-1,27691.168973697168,64095.198289820415,2026-02-20 14:42:37,62.71977335050469,53.49289367606367,17.65924644470215,2004,2026-02-20 14:42:37,,236.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,45,3,8.414583206176758,1,-1,-794.8802649973053,63869.031299113485,2026-02-20 14:47:00,1.0,53.0,7.659246444702148,2005,2026-02-20 14:47:00,,2.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,45,15,10.00210952758789,1,-1,8897.427427310387,48267.943158874514,2026-02-20 14:47:00,22.0,19.0,7.659246444702148,2010,2026-02-20 14:47:00,,10.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,45,31,6.916418075561523,2,-1,23610.20048952707,79985.10449064965,2026-02-20 14:47:00,53.877674968136155,88.12232503186385,7.659246444702148,2021,2026-02-20 14:47:00,,4.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,45,40,8.364028930664062,1,-1,27820.50435038731,47809.08762533807,2026-02-20 14:47:00,63.0,18.0,7.659246444702148,2027,2026-02-20 14:47:00,,1.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,45,46,15.403571128845215,8,-1,1855.5447751229356,53473.15210176337,2026-02-20 14:47:00,6.742587586927188,30.343894891648905,12.659246444702148,2031,2026-02-20 14:47:00,,26.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,45,47,14.060911178588867,1,-1,3820.5043503873103,48726.79869241095,2026-02-20 14:47:00,11.0,20.0,12.659246444702148,2032,2026-02-20 14:47:00,,7.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,45,50,10.920463562011719,2,-1,5613.1132102931815,43273.7660186452,2026-02-20 14:47:00,14.88398586312939,8.11601413687061,12.659246444702148,2034,2026-02-20 14:47:00,,23.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,45,72,16.512195587158203,12,-1,28031.85260382701,64944.55788570418,2026-02-20 14:47:00,63.457921215786016,55.34393291130546,12.659246444702148,2051,2026-02-20 14:47:00,,55.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,45,73,14.133984565734863,1,-1,27358.96588884885,84058.67477471687,2026-02-20 14:47:00,62.0,97.0,12.659246444702148,2052,2026-02-20 14:47:00,,21.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,45,76,14.580557823181152,1,-1,28743.58127346423,83140.96370764397,2026-02-20 14:47:00,65.0,95.0,12.659246444702148,2055,2026-02-20 14:47:00,,8.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,45,79,19.495487213134766,5,-1,6145.111098199744,79813.34761891034,2026-02-20 14:47:00,16.036647953593608,87.7480092414111,17.65924644470215,2057,2026-02-20 14:47:00,,36.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,45,80,20.000415802001953,58,214,8669.36703791705,74438.02171309397,2026-02-20 14:47:00,21.505869156314436,76.03337247025078,17.65924644470215,2058,2026-02-20 14:47:00,0 days 00:47:53,274.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,45,83,22.241775512695312,30,268,9359.490957418413,59878.563944637164,2026-02-20 14:47:00,23.00113764856739,44.30343416865558,17.65924644470215,2061,2026-02-20 14:47:00,0 days 00:12:50,82.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,45,89,19.051002502441406,7,-1,22645.425083595626,63333.94603596964,2026-02-20 14:47:00,51.78732825528469,51.83386986963001,17.65924644470215,2067,2026-02-20 14:47:00,,172.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,46,6,9.955339431762695,9,-1,1973.3677543195404,55666.655586620014,2026-02-20 14:51:12,6.997870708519832,35.12427417126904,7.659246444702148,2075,2026-02-20 14:51:12,,17.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,46,36,8.0,1,-1,25974.350504233465,45514.80995765587,2026-02-20 14:51:12,59.0,13.0,7.659246444702148,2095,2026-02-20 14:51:12,,0.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,46,65,11.134344100952148,3,-1,27712.69533928556,86014.15865508761,2026-02-20 14:51:12,62.76641380927955,101.261654785548,12.659246444702148,2112,2026-02-20 14:51:12,,33.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,46,70,18.85923194885254,35,214,8398.123312414908,75675.56750102638,2026-02-20 14:51:12,20.91817441772646,78.73039952448406,17.65924644470215,2116,2026-02-20 14:51:12,0 days 00:52:05,295.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,46,72,27.55571937561035,53,268,9729.072818568628,62129.4982912169,2026-02-20 14:51:12,23.801898347726187,49.20897454479878,17.65924644470215,2118,2026-02-20 14:51:12,0 days 00:17:02,124.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,46,74,19.197654724121094,2,-1,9358.965888848848,42534.653203158974,2026-02-20 14:51:12,23.0,6.50523958700343,17.65924644470215,2120,2026-02-20 14:51:12,,14.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,46,79,20.17262077331543,7,-1,23279.276155185624,65615.49578172283,2026-02-20 14:51:12,53.160672243729685,56.80613146178969,17.65924644470215,2125,2026-02-20 14:51:12,,219.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,47,2,8.375531196594238,2,-1,-1062.1632566780236,63410.17576557704,2026-02-20 14:55:35,0.42088685135844384,52.0,7.659246444702148,2131,2026-02-20 14:55:35,,5.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,47,4,7.823958396911621,2,-1,1441.5147363376782,63869.031299113485,2026-02-20 14:55:35,5.845522502892464,53.0,7.659246444702148,2133,2026-02-20 14:55:35,,3.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,47,14,10.5,2,-1,10743.581273464233,59452.08085236438,2026-02-20 14:55:35,26.0,43.37398456828606,7.659246444702148,2137,2026-02-20 14:55:35,,3.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,47,24,8.265742301940918,5,-1,23929.982999091928,84409.13017665676,2026-02-20 14:55:35,54.57053707219334,97.76375978129524,7.659246444702148,2144,2026-02-20 14:55:35,,8.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,47,29,7.837147235870361,13,-1,28068.74584083069,70090.20121374866,2026-02-20 14:55:35,63.537856562627326,66.55801436388501,7.659246444702148,2149,2026-02-20 14:55:35,,14.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,47,34,13.854741096496582,2,-1,2707.447053625987,58173.888880931314,2026-02-20 14:55:35,8.588375857017132,40.588375857017134,12.659246444702148,2152,2026-02-20 14:55:35,,16.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,47,38,16.302837371826172,3,-1,7795.131584525961,53449.33949651817,2026-02-20 14:55:35,19.611692340633745,30.291999243662108,12.659246444702148,2155,2026-02-20 14:55:35,,12.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,47,58,14.5,2,-1,28533.807241299117,87020.36258941313,2026-02-20 14:55:35,64.54548959697559,103.45451040302441,12.659246444702148,2167,2026-02-20 14:55:35,,32.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,47,63,19.85791778564453,40,214,8740.533010137679,78543.43210764689,2026-02-20 14:55:35,21.660062096125795,84.98043771083351,17.65924644470215,2171,2026-02-20 14:55:35,0 days 00:56:28,258.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,47,64,24.395004272460938,51,268,10133.288161693508,64689.99379957533,2026-02-20 14:55:35,24.677698257830095,54.789152446598195,17.65924644470215,2172,2026-02-20 14:55:35,0 days 00:21:25,139.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,47,68,19.590024948120117,2,-1,10282.042811925772,40699.38197787491,2026-02-20 14:55:35,25.0,2.5055684679924597,17.65924644470215,2176,2026-02-20 14:55:35,,39.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,47,70,18.647119522094727,1,-1,21820.50435038731,69375.29770155076,2026-02-20 14:55:35,50.0,65.0,17.65924644470215,2178,2026-02-20 14:55:35,,166.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,47,73,19.056533813476562,1,-1,23205.119735002692,68457.58663447789,2026-02-20 14:55:35,53.0,63.0,17.65924644470215,2181,2026-02-20 14:55:35,,25.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,48,8,4.111721515655518,3,-1,2432.314147215174,60506.14290301652,2026-02-20 14:59:58,7.992254559793706,45.671139061615136,7.659246444702148,2190,2026-02-20 14:59:58,,5.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,48,27,9.373812675476074,6,-1,23741.28543293404,86287.88954305521,2026-02-20 14:59:58,54.16169234551792,101.85820613550763,7.659246444702148,2200,2026-02-20 14:59:58,,7.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,48,32,8.024807929992676,1,-1,28743.58127346423,80387.83050642534,2026-02-20 14:59:58,65.0,89.0,7.659246444702148,2203,2026-02-20 14:59:58,,1.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,48,65,16.593215942382812,5,-1,28471.20870006889,89516.69521183083,2026-02-20 14:59:58,64.4098594243101,108.89485587119007,12.659246444702148,2228,2026-02-20 14:59:58,,24.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,48,69,20.444103240966797,30,214,8388.293556787852,80270.20809029248,2026-02-20 14:59:58,20.89687661386784,88.7436613323014,17.65924644470215,2231,2026-02-20 14:59:58,0 days 01:00:51,249.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,48,73,19.19900131225586,41,268,10673.43934368368,67270.76235832297,2026-02-20 14:59:58,25.8480258188088,60.41351212001748,17.65924644470215,2235,2026-02-20 14:59:58,0 days 00:25:48,146.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,48,76,15.642594337463379,6,-1,10989.877745303938,43319.57413339461,2026-02-20 14:59:58,26.533642355652695,8.21584537219727,17.65924644470215,2238,2026-02-20 14:59:58,,92.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,49,31,8.27064323425293,1,-1,25051.273581156544,47350.232091801634,2026-02-20 15:04:11,57.0,17.0,7.659246444702148,2265,2026-02-20 15:04:11,,3.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,49,33,8.663333892822266,1,-1,26897.427427310387,52397.64296070248,2026-02-20 15:04:11,61.0,28.0,7.659246444702148,2266,2026-02-20 15:04:11,,3.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,49,43,12.770562171936035,2,310,7896.049621089065,57367.20811032819,2026-02-20 15:04:11,19.83034808652047,38.830348086520466,12.659246444702148,2272,2026-02-20 15:04:11,0 days 00:00:00,21.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,49,48,13.969345092773438,3,-1,9868.488550913893,86811.8079759355,2026-02-20 15:04:11,24.103965767807594,103.0,12.659246444702148,2277,2026-02-20 15:04:11,,58.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,49,72,19.03474998474121,20,214,7589.234322753038,81542.48557236163,2026-02-20 15:04:11,19.16558160679241,91.51638038891515,17.65924644470215,2292,2026-02-20 15:04:11,0 days 01:05:04,133.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,49,76,20.439319610595703,16,-1,10587.695334049626,49107.150475969924,2026-02-20 15:04:11,25.66224713126835,20.828914017071046,17.65924644470215,2296,2026-02-20 15:04:11,,195.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
1100.0,49,78,18.9597110748291,5,268,11354.92459938388,68708.74549057486,2026-02-20 15:04:11,27.324577206159233,63.54735932715308,17.65924644470215,2298,2026-02-20 15:04:11,0 days 00:30:01,146.0,4.659246444702148,5.324386119842529,5.559048652648926,7.376218289136887,30.45641089416739,0.25,8
