frame,idx,hdim_1,hdim_2,num,threshold_value,feature,time,timestr,y,x,reflectivity
14,14,54.82830632181737,128.8573295557597,189,5.0,239,2026-02-20 18:33:09+00:00,2026-02-20 18:33:09,24608.188032990878,71801.94152995365,3.893371343612671
14,15,57.74663121647349,112.44530772430004,22,5.0,240,2026-02-20 18:33:09+00:00,2026-02-20 18:33:09,25784.931942126408,65204.14380876384,8.578668594360352
14,16,61.470562066104925,191.73512101565458,8,5.0,241,2026-02-20 18:33:09+00:00,2026-02-20 18:33:09,27286.516962139085,97079.445634434,5.892037868499756
14,18,6.1185370423607,104.56326872410585,12,10.0,242,2026-02-20 18:33:09+00:00,2026-02-20 18:33:09,4967.15203320996,62035.48491421341,12.39752197265625
14,21,32.18180436606921,96.77072294966928,40,15.0,243,2026-02-20 18:33:09+00:00,2026-02-20 18:33:09,15476.534018576294,58902.803195846944,19.034706115722656
15,1,6.547493769533571,112.13507001770813,56,5.0,244,2026-02-20 18:41:47+00:00,2026-02-20 18:41:47,5140.1184554570855,65079.42513274699,7.734042167663574
15,2,8.74971179168919,146.60955977927364,22,5.0,245,2026-02-20 18:41:47+00:00,2026-02-20 18:41:47,6028.109593423061,78938.51649418037,4.645565986633301
15,5,20.0,108.71430907280141,2,5.0,247,2026-02-20 18:41:47+00:00,2026-02-20 18:41:47,10564.516129032258,63704.24485338751,6.124831676483154
15,6,22.144735558514274,132.72239077727747,10,5.0,248,2026-02-20 18:41:47+00:00,2026-02-20 18:41:47,11429.328854239628,73355.73498584019,6.981715202331543
15,8,39.19166308074251,128.06116970346878,72,5.0,249,2026-02-20 18:41:47+00:00,2026-02-20 18:41:47,18303.0899519123,71481.87726772614,7.497554779052734
15,9,36.32774100897264,144.0,2,5.0,250,2026-02-20 18:41:47+00:00,2026-02-20 18:41:47,17148.28266490832,77889.44723618092,5.839374542236328
15,10,54.09368159515198,132.9004036911276,31,5.0,251,2026-02-20 18:41:47+00:00,2026-02-20 18:41:47,24311.96838514193,73427.29796628245,7.318284511566162
15,14,20.128294871281007,92.62412771978124,5,10.0,254,2026-02-20 18:41:47+00:00,2026-02-20 18:41:47,10616.247931968148,57235.830239108036,11.924111366271973
15,17,35.70261985400009,108.59411311599244,96,15.0,255,2026-02-20 18:41:47+00:00,2026-02-20 18:41:47,16896.217683064555,63655.924870750736,20.997909545898438
16,1,8.468013154879356,107.76225043045433,40,5.0,256,2026-02-20 18:50:24+00:00,2026-02-20 18:50:24,5914.521433419095,63321.50771073541,10.669456481933594
16,2,9.471391211704146,94.9092335757746,11,5.0,257,2026-02-20 18:50:24+00:00,2026-02-20 18:50:24,6319.109359558123,58154.46575910538,10.669089317321777
16,7,39.2520788914009,120.31146943860247,90,15.0,258,2026-02-20 18:50:24+00:00,2026-02-20 18:50:24,18327.451165887458,68366.41987481507,19.64312171936035
17,3,8.309592413624369,110.07156463536114,4,5.0,261,2026-02-20 18:59:03+00:00,2026-02-20 18:59:03,5850.642102267891,64249.87523029594,5.676534652709961
17,4,16.0,93.87084782889612,3,5.0,262,2026-02-20 18:59:03+00:00,2026-02-20 18:59:03,8951.612903225807,57737.024252822564,5.53985071182251
17,7,31.399766849549504,118.04643016056778,6,5.0,264,2026-02-20 18:59:03+00:00,2026-02-20 18:59:03,15161.196310302219,67455.85132083127,6.787479400634766
17,8,45.79090202799495,115.0,2,5.0,265,2026-02-20 18:59:03+00:00,2026-02-20 18:59:03,20964.073398385062,66231.15577889448,3.995448589324951
17,12,42.18272390267526,129.33440077483294,12,15.0,266,2026-02-20 18:59:03+00:00,2026-02-20 18:59:03,19509.162863981957,71993.7289547067,16.43898582458496
18,2,6.997050524627965,109.13479268479183,20,5.0,268,2026-02-20 19:07:41+00:00,2026-02-20 19:07:41,5321.391340575793,63873.28349137361,8.99299144744873
18,5,33.31504958930494,127.34424966870073,9,5.0,270,2026-02-20 19:07:41+00:00,2026-02-20 19:07:41,15933.487737622962,71193.66820852291,6.32909631729126
18,7,45.0,113.0,1,5.0,271,2026-02-20 19:07:41+00:00,2026-02-20 19:07:41,20645.161290322583,65427.13567839196,14.874852180480957
18,8,60.26050579014196,190.98645421825924,4,5.0,272,2026-02-20 19:07:41+00:00,2026-02-20 19:07:41,26798.591044412085,96778.47405759165,5.440593719482422
18,10,19.221634504772844,93.0,5,10.0,273,2026-02-20 19:07:41+00:00,2026-02-20 19:07:41,10250.65907450518,57386.934673366835,13.511775970458984
18,11,44.480425302868866,142.06643829826035,65,10.0,274,2026-02-20 19:07:41+00:00,2026-02-20 19:07:41,20435.65536406003,77112.13599930063,11.974188804626465
19,3,12.280146570472828,157.73111133739394,5,5.0,276,2026-02-20 19:17:35+00:00,2026-02-20 19:17:35,7451.672004222914,83409.49199493225,5.5894269943237305
19,5,17.38195367411446,92.8364126993809,20,5.0,277,2026-02-20 19:17:35+00:00,2026-02-20 19:17:35,9508.85228794938,57321.17093442448,7.678525924682617
19,7,45.44506808911447,151.00039800666707,190,5.0,279,2026-02-20 19:17:35+00:00,2026-02-20 19:17:35,20824.624229481644,80703.67759061993,7.901540279388428
19,8,38.0,87.0,1,5.0,280,2026-02-20 19:17:35+00:00,2026-02-20 19:17:35,17822.58064516129,54974.874371859296,6.322380065917969
19,11,10.0,108.0,1,10.0,281,2026-02-20 19:17:35+00:00,2026-02-20 19:17:35,6532.258064516129,63417.08542713568,15.033039093017578
19,12,17.454348652791733,71.61939037411123,4,10.0,282,2026-02-20 19:17:35+00:00,2026-02-20 19:17:35,9538.04381160957,48791.7147232608,16.47675132751465
19,14,59.633246172339064,114.48540460813774,7,10.0,284,2026-02-20 19:17:35+00:00,2026-02-20 19:17:35,26545.66377916898,66024.28325955287,17.300573348999023
20,7,47.41844210036891,161.20558931156089,70,5.0,289,2026-02-20 19:26:21+00:00,2026-02-20 19:26:21,21620.339556600367,84806.26705992398,6.450140476226807
20,9,55.302593034012936,109.7047492776807,5,5.0,291,2026-02-20 19:26:21+00:00,2026-02-20 19:26:21,24799.43267500522,64102.4117699219,6.174291610717773
20,14,9.387201205545379,108.0,2,15.0,293,2026-02-20 19:26:21+00:00,2026-02-20 19:26:21,6285.161776429588,63417.08542713568,23.576051712036133
21,1,0.7834506383883935,83.45865101536664,11,5.0,294,2026-02-20 19:35:08+00:00,2026-02-20 19:35:08,2815.907515479191,53551.216488589605,6.869836330413818
21,3,8.180626564793021,108.55517804437407,28,5.0,296,2026-02-20 19:35:08+00:00,2026-02-20 19:35:08,5798.639743868154,63640.2725806529,9.278668403625488
21,4,10.537918222274575,94.93332682402145,18,5.0,297,2026-02-20 19:35:08+00:00,2026-02-20 19:35:08,6749.160573497813,58164.151487043804,8.808865547180176
21,5,20.12530944801503,69.74639117031562,10,5.0,298,2026-02-20 19:35:08+00:00,2026-02-20 19:35:08,10615.044132264125,48038.75021922236,10.45116901397705
21,6,45.72902335227291,162.96655152448898,4,5.0,299,2026-02-20 19:35:08+00:00,2026-02-20 19:35:08,20939.122319464885,85514.19156763377,5.5695905685424805
21,7,47.40147760142341,125.35589412219298,14,5.0,300,2026-02-20 19:35:08+00:00,2026-02-20 19:35:08,21613.49903283202,70394.32929535396,12.958671569824219
21,8,46.30402130334547,169.58187112680034,4,5.0,301,2026-02-20 19:35:08+00:00,2026-02-20 19:35:08,21170.97633199414,88173.61653338707,5.812323570251465
21,10,62.0,166.39872528705965,4,5.0,302,2026-02-20 19:35:08+00:00,2026-02-20 19:35:08,27500.0,86893.95991439585,5.422763347625732
21,14,57.0,113.13952308541131,2,15.0,303,2026-02-20 19:35:08+00:00,2026-02-20 19:35:08,25483.870967741936,65483.22536096937,17.04130744934082
22,5,9.157470226958136,95.51047632307638,13,5.0,308,2026-02-20 19:43:46+00:00,2026-02-20 19:43:46,6192.528317321829,58396.17138616136,9.75575065612793
22,13,29.30949475075867,75.3277941623945,4,5.0,316,2026-02-20 19:43:46+00:00,2026-02-20 19:43:46,14318.344657563981,50282.530316540506,9.906229972839355
22,14,43.403130318339834,125.41618272090693,8,5.0,317,2026-02-20 19:43:46+00:00,2026-02-20 19:43:46,20001.26222513703,70418.56591795254,7.343222618103027
23,1,4.372061987916352,108.46197534210161,46,5.0,318,2026-02-20 19:52:24+00:00,2026-02-20 19:52:24,4262.928220934013,63602.80415762879,6.479759693145752
23,5,23.277103734184475,106.78216923416909,10,5.0,321,2026-02-20 19:52:24+00:00,2026-02-20 19:52:24,11885.928925074386,62927.50521976647,7.601017475128174
23,6,62.0,102.3840415721443,2,5.0,322,2026-02-20 19:52:24+00:00,2026-02-20 19:52:24,27500.0,61159.41369734444,9.357847213745117
23,8,18.0,92.7521422110824,2,10.0,323,2026-02-20 19:52:24+00:00,2026-02-20 19:52:24,9758.064516129032,57287.293351188906,12.53148078918457
